236.111	1681.59
236.498	1799.11
236.885	1844.3
237.272	1812.66
237.659	1875.94
238.045	1896.28
238.432	1945.99
238.819	2054.47
239.206	2113.22
239.592	2131.3
239.979	2287.23
240.366	2325.65
240.752	2384.4
241.139	2413.78
241.525	2486.09
241.912	2684.96
242.298	2732.41
242.685	2845.41
243.071	2886.08
243.457	3066.87
243.843	3145.96
244.23	3263.47
244.616	3399.06
245.002	3667.98
245.388	3708.66
245.774	3930.12
246.16	4020.52
246.546	4153.85
246.932	4386.61
247.318	4601.29
247.704	4739.14
248.09	5053.26
248.476	5295.06
248.861	5482.62
249.247	5869.05
249.633	6004.64
250.018	6208.03
250.404	6770.73
250.79	6974.11
251.175	7523.25
251.561	7981.99
251.946	8879.15
252.331	9439.58
252.717	10169.51
253.102	10822.6
253.487	11615.8
253.873	12766.05
254.258	14442.84
254.643	16081.22
255.028	17518.47
255.413	19692.42
255.798	21714.97
256.183	24551.05
256.568	27680.91
256.953	30966.7
257.338	34311.24
257.723	39276.09
258.108	43847.72
258.492	48647.59
258.877	52993.24
259.262	56794.27
259.647	59836
260.031	62873.21
260.416	64396.33
260.8	64396.33
261.185	64396.33
261.569	64396.33
261.954	64396.33
262.338	64396.33
262.722	64396.33
263.107	64396.33
263.491	64396.33
263.875	64396.33
264.259	64396.33
264.643	64396.33
265.028	64396.33
265.412	64396.33
265.796	64396.33
266.18	64396.33
266.564	64396.33
266.947	64396.33
267.331	64396.33
267.715	64396.33
268.099	64396.33
268.483	64396.33
268.866	64396.33
269.25	64396.33
269.634	64396.33
270.017	64396.33
270.401	64396.33
270.784	64396.33
271.168	64396.33
271.551	64396.33
271.934	64396.33
272.318	64396.33
272.701	64396.33
273.084	64396.33
273.468	64396.33
273.851	64396.33
274.234	64396.33
274.617	64396.33
275	64396.33
275.383	64396.33
275.766	64396.33
276.149	64396.33
276.532	64396.33
276.915	64396.33
277.298	64396.33
277.68	64396.33
278.063	64396.33
278.446	64396.33
278.828	64396.33
279.211	64396.33
279.594	64396.33
279.976	64396.33
280.359	64396.33
280.741	64396.33
281.124	64396.33
281.506	64396.33
281.888	64396.33
282.271	64396.33
282.653	64396.33
283.035	64396.33
283.417	64396.33
283.799	64396.33
284.182	64396.33
284.564	64396.33
284.946	64396.33
285.328	64396.33
285.71	64396.33
286.091	64396.33
286.473	64396.33
286.855	64396.33
287.237	64396.33
287.619	64396.33
288	64396.33
288.382	64396.33
288.764	64396.33
289.145	64396.33
289.527	64396.33
289.908	64396.33
290.29	64396.33
290.671	64396.33
291.052	64396.33
291.434	64396.33
291.815	64396.33
292.196	64396.33
292.578	64396.33
292.959	64396.33
293.34	64396.33
293.721	64396.33
294.102	64396.33
294.483	64396.33
294.864	64396.33
295.245	64396.33
295.626	62118.42
296.007	60391.91
296.387	58760.32
296.768	56758.11
297.149	55275.67
297.53	53334.47
297.91	50855.44
298.291	48383.19
298.672	45983.25
299.052	44518.89
299.433	42035.34
299.813	39585.68
300.193	37563.14
300.574	35603.87
300.954	33789.22
301.334	32406.21
301.715	30196.1
302.095	28817.6
302.475	27771.3
302.855	26354.39
303.235	25161.2
303.615	24325.07
303.995	22759.01
304.375	21611.01
304.755	21025.72
305.135	20171.5
305.515	19803.15
305.895	18250.65
306.274	17782.87
306.654	16849.56
307.034	16363.69
307.413	15581.79
307.793	15355.81
308.173	14603.29
308.552	14225.9
308.932	13834.95
309.311	13120.84
309.69	12621.42
310.07	12117.48
310.449	11828.22
310.828	11396.59
311.207	10917.51
311.587	10598.87
311.966	10535.6
312.345	10237.3
312.724	9819.23
313.103	9482.52
313.482	9247.5
313.861	9102.87
314.24	8707.4
314.619	8348.09
314.998	8316.45
315.376	8271.25
315.755	7993.29
316.134	7692.74
316.512	7722.11
316.891	7469.01
317.27	7233.99
317.648	6953.77
318.027	6942.47
318.405	6739.09
318.783	6594.46
319.162	6366.22
319.54	6485.99
319.918	6097.3
320.297	6142.49
320.675	5896.17
321.053	5697.31
321.431	5679.23
321.809	5525.56
322.187	5478.1
322.565	5340.26
322.943	5249.86
323.321	5227.26
323.699	5005.8
324.077	5048.74
324.455	5021.62
324.832	4852.13
325.21	4764
325.588	4599.03
325.965	4682.65
326.343	4585.47
326.721	4522.2
327.098	4273.62
327.476	4391.13
327.853	4278.14
328.23	4248.76
328.608	4230.68
328.985	4115.43
329.362	4018.26
329.739	4219.38
330.117	3907.52
330.494	3914.3
330.871	3891.71
331.248	3780.97
331.625	3780.97
332.002	3837.47
332.379	3706.4
332.756	3665.72
333.133	3620.53
333.509	3457.82
333.886	3444.26
334.263	3313.19
334.64	3213.76
335.016	3148.22
335.393	3161.78
335.769	2951.62
336.146	2895.12
336.522	2687.22
336.899	2730.15
337.275	2770.83
337.651	2773.09
338.028	2748.23
338.404	2739.19
338.78	2630.72
339.156	2675.92
339.533	2619.42
339.909	2456.72
340.285	2470.27
340.661	2411.52
341.037	2298.53
341.413	2176.5
341.789	2278.19
342.164	2305.31
342.54	2138.08
342.916	2208.13
343.292	2201.35
343.667	2122.26
344.043	2217.17
344.419	2031.87
344.794	2099.66
345.17	2099.66
345.545	2058.99
345.921	2065.76
346.296	2007.01
346.671	2056.73
347.047	1991.19
347.422	1955.03
347.797	2025.09
348.172	1921.14
348.548	2009.27
348.923	1979.89
349.298	1968.59
349.673	1851.08
350.048	1984.41
350.423	1882.72
350.798	1927.92
351.172	1778.77
351.547	1749.39
351.922	1860.12
352.297	1905.32
352.671	1796.85
353.046	1810.4
353.421	1781.03
353.795	1821.7
354.17	1851.08
354.544	1896.28
354.919	1896.28
355.293	1674.81
355.667	1891.76
356.042	1839.78
356.416	1846.56
356.79	1918.88
357.164	1796.85
357.539	1939.21
357.913	1943.73
358.287	1842.04
358.661	1765.21
359.035	1896.28
359.409	1869.16
359.783	1991.19
360.156	1943.73
360.53	1875.94
360.904	1801.37
361.278	1803.62
361.651	1873.68
362.025	1796.85
362.399	1805.88
362.772	1844.3
363.146	1857.86
363.519	1767.47
363.893	1873.68
364.266	1866.9
364.639	1828.48
365.013	1751.65
365.386	1875.94
365.759	1830.74
366.132	1869.16
366.505	1896.28
366.879	1851.08
367.252	1848.82
367.625	1916.62
367.998	1912.1
368.37	1846.56
368.743	1785.55
369.116	1839.78
369.489	2004.75
369.862	1866.9
370.234	1862.38
370.607	1878.2
370.98	1889.5
371.352	1923.4
371.725	1805.88
372.097	1964.07
372.47	1882.72
372.842	1939.21
373.215	1896.28
373.587	1945.99
373.959	1864.64
374.332	1900.8
374.704	1909.84
375.076	2018.31
375.448	1927.92
375.82	1934.69
376.192	1900.8
376.564	1964.07
376.936	1927.92
377.308	1955.03
377.68	1995.71
378.052	1986.67
378.423	1932.44
378.795	2002.49
379.167	2081.58
379.539	2009.27
379.91	1991.19
380.282	2027.35
380.653	2068.02
381.025	1988.93
381.396	1880.46
381.768	1997.97
382.139	1988.93
382.51	1982.15
382.882	2011.53
383.253	2000.23
383.624	2063.51
383.995	2162.94
384.366	2088.36
384.737	2117.74
385.108	2149.38
385.479	2079.32
385.85	2117.74
386.221	2054.47
386.592	2043.17
386.963	2110.96
387.334	2208.13
387.704	2158.42
388.075	2124.52
388.446	2025.09
388.816	2104.18
389.187	2049.95
389.557	2142.6
389.928	2260.11
390.298	2031.87
390.668	2246.55
391.039	2162.94
391.409	2160.68
391.779	2280.45
392.15	2149.38
392.52	2153.9
392.89	2185.54
393.26	2088.36
393.63	2176.5
394	2364.06
394.37	2212.65
394.74	2251.07
395.11	2273.67
395.48	2316.61
395.849	2275.93
396.219	2210.39
396.589	2375.36
396.958	2192.32
397.328	2330.16
397.698	2246.55
398.067	2264.63
398.437	2402.48
398.806	2321.13
399.175	2323.39
399.545	2386.66
399.914	2364.06
400.283	2420.56
400.653	2468.01
401.022	2382.14
401.391	2262.37
401.76	2436.38
402.129	2461.23
402.498	2436.38
402.867	2420.56
403.236	2497.39
403.605	2366.32
403.974	2429.6
404.342	2510.95
404.711	2305.31
405.08	2416.04
405.449	2486.09
405.817	2465.75
406.186	2465.75
406.554	2474.79
406.923	2614.9
407.291	2497.39
407.66	2486.09
408.028	2592.3
408.396	2664.62
408.765	2581.01
409.133	2519.99
409.501	2553.89
409.869	2535.81
410.237	2477.05
410.605	2547.11
410.973	2599.08
411.341	2538.07
411.709	2551.63
412.077	2562.93
412.445	2671.4
412.813	2628.46
413.181	2608.12
413.548	2592.3
413.916	2551.63
414.284	2574.23
414.651	2700.78
415.019	2553.89
415.386	2585.53
415.754	2718.86
416.121	2628.46
416.489	2621.68
416.856	2732.41
417.223	2788.91
417.59	2612.64
417.958	2732.41
418.325	2632.98
418.692	2716.6
419.059	2567.45
419.426	2675.92
419.793	2739.19
420.16	2574.23
420.527	2671.4
420.894	2599.08
421.26	2680.44
421.627	2673.66
421.994	2635.24
422.361	2617.16
422.727	2637.5
423.094	2734.67
423.46	2662.36
423.827	2614.9
424.193	2691.74
424.56	2592.3
424.926	2707.56
425.292	2549.37
425.659	2675.92
426.025	2657.84
426.391	2721.11
426.757	2730.15
427.123	2612.64
427.49	2662.36
427.856	2565.19
428.222	2592.3
428.587	2538.07
428.953	2605.86
429.319	2533.55
429.685	2569.71
430.051	2637.5
430.416	2524.51
430.782	2504.17
431.148	2465.75
431.513	2458.97
431.879	2477.05
432.244	2431.86
432.61	2510.95
432.975	2517.73
433.341	2524.51
433.706	2477.05
434.071	2373.1
434.437	2499.65
434.802	2461.23
435.167	2359.54
435.532	2284.97
435.897	2370.84
436.262	2332.42
436.627	2289.49
436.992	2323.39
437.357	2226.21
437.722	2314.35
438.087	2262.37
438.451	2124.52
438.816	2144.86
439.181	2171.98
439.545	2117.74
439.91	2018.31
440.274	2158.42
440.639	2108.7
441.003	2131.3
441.368	2151.64
441.732	1948.25
442.096	1970.85
442.461	1882.72
442.825	1927.92
443.189	1959.55
443.553	1986.67
443.917	1997.97
444.281	1948.25
444.645	1894.02
445.009	2002.49
445.373	1875.94
445.737	1889.5
446.101	1945.99
446.465	1873.68
446.829	1864.64
447.192	1835.26
447.556	1794.59
447.92	1833
448.283	1830.74
448.647	1810.4
449.01	1758.43
449.374	1790.07
449.737	1758.43
450.1	1853.34
450.464	1808.14
450.827	1749.39
451.19	1790.07
451.553	1776.51
451.916	1647.7
452.279	1627.36
452.643	1674.81
453.006	1582.16
453.368	1670.3
453.731	1665.78
454.094	1512.11
454.457	1604.76
454.82	1634.14
455.183	1597.98
455.545	1496.29
455.908	1491.77
456.271	1512.11
456.633	1550.52
456.996	1451.09
457.358	1491.77
457.72	1414.93
458.083	1451.09
458.445	1478.21
458.807	1417.19
459.17	1396.86
459.532	1362.96
459.894	1457.87
460.256	1428.49
460.618	1358.44
460.98	1385.56
461.342	1344.88
461.704	1322.28
462.066	1204.77
462.428	1333.58
462.79	1256.75
463.151	1315.5
463.513	1342.62
463.875	1306.46
464.236	1333.58
464.598	1405.9
464.96	1231.89
465.321	1396.86
465.683	1292.9
466.044	1292.9
466.405	1290.64
466.767	1315.5
467.128	1279.34
467.489	1306.46
467.85	1290.64
468.211	1177.65
468.572	1272.57
468.934	1338.1
469.295	1333.58
469.655	1304.2
470.016	1281.6
470.377	1362.96
470.738	1227.37
471.099	1360.7
471.46	1324.54
471.82	1297.42
472.181	1299.68
472.542	1299.68
472.902	1263.53
473.263	1376.52
473.623	1853.34
473.983	1270.31
474.344	1292.9
474.704	1333.58
475.064	1317.76
475.425	1188.95
475.785	1231.89
476.145	1295.16
476.505	1225.11
476.865	1204.77
477.225	1209.29
477.585	1252.23
477.945	1243.19
478.305	1272.57
478.665	1274.83
479.025	1159.57
479.384	1202.51
479.744	1238.67
480.104	1234.15
480.463	1268.05
480.823	1170.87
481.182	1130.2
481.542	1225.11
481.901	1236.41
482.261	1236.41
482.62	1168.61
482.979	1229.63
483.339	1193.47
483.698	1277.09
484.057	1229.63
484.416	1209.29
484.775	1166.35
485.134	1075.96
485.493	1159.57
485.852	1127.94
486.211	1191.21
486.57	1103.08
486.929	1073.7
487.287	1075.96
487.646	1080.48
488.005	1046.58
488.363	1175.39
488.722	1094.04
489.081	1039.8
489.439	1046.58
489.798	1060.14
490.156	1103.08
490.514	1107.6
490.873	960.71
491.231	1012.69
491.589	994.61
491.947	960.71
492.305	951.67
492.663	938.11
493.021	985.57
493.379	951.67
493.737	974.27
494.095	886.13
494.453	897.43
494.811	854.5
495.169	888.39
495.526	892.91
495.884	888.39
496.242	868.06
496.599	825.12
496.957	953.93
497.314	856.76
497.672	910.99
498.029	856.76
498.387	791.22
498.744	879.36
499.101	813.82
499.458	840.94
499.816	868.06
500.173	863.54
500.53	879.36
500.887	813.82
501.244	831.9
501.601	804.78
501.958	895.17
502.315	802.52
502.671	856.76
503.028	757.32
503.385	712.13
503.742	802.52
504.098	752.81
504.455	705.35
504.811	730.21
505.168	746.03
505.524	743.77
505.881	730.21
506.237	675.97
506.593	766.36
506.95	673.71
507.306	716.65
507.662	730.21
508.018	736.99
508.374	712.13
508.73	714.39
509.086	714.39
509.442	680.49
509.798	617.22
510.154	691.79
510.51	608.18
510.866	694.05
511.221	669.19
511.577	635.29
511.933	666.93
512.288	642.07
512.644	700.83
512.999	678.23
513.355	689.53
513.71	673.71
514.065	662.41
514.421	630.77
514.776	646.59
515.131	594.62
515.486	626.25
515.842	623.99
516.197	664.67
516.552	562.98
516.907	673.71
517.262	662.41
517.616	664.67
517.971	621.74
518.326	565.24
518.681	599.14
519.036	587.84
519.39	572.02
519.745	612.7
520.099	567.5
520.454	619.48
520.809	592.36
521.163	560.72
521.517	594.62
521.872	576.54
522.226	623.99
522.58	599.14
522.934	533.6
523.289	558.46
523.643	488.41
523.997	635.29
524.351	646.59
524.705	515.52
525.059	508.74
525.413	547.16
525.766	497.44
526.12	524.56
526.474	540.38
526.828	542.64
527.181	508.74
527.535	495.18
527.889	511
528.242	497.44
528.596	477.11
528.949	515.52
529.302	553.94
529.656	553.94
530.009	513.26
530.362	479.37
530.715	504.22
531.069	416.09
531.422	499.7
531.775	553.94
532.128	544.9
532.481	438.69
532.834	468.07
533.187	504.22
533.539	560.72
533.892	524.56
534.245	470.33
534.598	465.81
534.95	540.38
535.303	531.34
535.655	556.2
536.008	558.46
536.36	508.74
536.713	386.71
537.065	465.81
537.417	425.13
537.77	438.69
538.122	384.45
538.474	416.09
538.826	468.07
539.178	449.99
539.53	391.23
539.882	407.05
540.234	425.13
540.586	420.61
540.938	472.59
541.29	452.25
541.642	425.13
541.993	377.67
542.345	375.41
542.697	377.67
543.048	465.81
543.4	454.51
543.751	388.97
544.103	422.87
544.454	452.25
544.806	445.47
545.157	456.77
545.508	452.25
545.859	422.87
546.21	386.71
546.562	384.45
546.913	386.71
547.264	375.41
547.615	327.96
547.966	303.1
548.316	440.95
548.667	332.48
549.018	373.15
549.369	379.93
549.719	429.65
550.07	418.35
550.421	359.6
550.771	407.05
551.122	404.79
551.472	398.01
551.823	465.81
552.173	318.92
552.523	343.78
552.874	384.45
553.224	418.35
553.574	355.08
553.924	391.23
554.274	407.05
554.624	391.23
554.974	409.31
555.324	332.48
555.674	352.82
556.024	386.71
556.374	296.32
556.724	375.41
557.073	398.01
557.423	382.19
557.773	375.41
558.122	368.63
558.472	386.71
558.821	366.37
559.171	420.61
559.52	275.98
559.869	366.37
560.219	352.82
560.568	350.56
560.917	291.8
561.266	364.11
561.615	334.74
561.964	352.82
562.313	318.92
562.662	370.89
563.011	337
563.36	239.82
563.709	287.28
564.058	282.76
564.406	357.34
564.755	366.37
565.104	359.6
565.452	375.41
565.801	275.98
566.149	379.93
566.498	316.66
566.846	280.5
567.195	346.04
567.543	264.68
567.891	332.48
568.239	348.3
568.588	309.88
568.936	303.1
569.284	300.84
569.632	294.06
569.98	364.11
570.328	330.22
570.676	346.04
571.023	332.48
571.371	298.58
571.719	346.04
572.067	303.1
572.414	287.28
572.762	289.54
573.109	296.32
573.457	298.58
573.804	282.76
574.152	305.36
574.499	291.8
574.847	262.42
575.194	219.49
575.541	190.11
575.888	275.98
576.235	255.64
576.582	337
576.929	282.76
577.276	237.56
577.623	327.96
577.97	334.74
578.317	244.34
578.664	271.46
579.011	305.36
579.357	244.34
579.704	275.98
580.051	318.92
580.397	196.89
580.744	208.19
581.09	314.4
581.437	350.56
581.783	273.72
582.129	273.72
582.476	253.38
582.822	305.36
583.168	264.68
583.514	280.5
583.86	242.08
584.206	289.54
584.552	280.5
584.898	242.08
585.244	233.04
585.59	273.72
585.936	266.94
586.281	201.41
586.627	192.37
586.973	224.01
587.318	160.73
587.664	244.34
588.009	260.16
588.355	203.67
588.7	298.58
589.046	264.68
589.391	266.94
589.736	271.46
590.082	192.37
590.427	208.19
590.772	285.02
591.117	244.34
591.462	235.3
591.807	178.81
592.152	174.29
592.497	285.02
592.842	260.16
593.186	194.63
593.531	174.29
593.876	160.73
594.221	203.67
594.565	262.42
594.91	210.45
595.254	269.2
595.599	217.23
595.943	233.04
596.288	203.67
596.632	183.33
596.976	194.63
597.32	194.63
597.665	203.67
598.009	217.23
598.353	224.01
598.697	183.33
599.041	246.6
599.385	172.03
599.729	212.71
600.072	178.81
600.416	221.75
600.76	248.86
601.104	221.75
601.447	203.67
601.791	162.99
602.134	187.85
602.478	201.41
602.821	183.33
603.165	158.47
603.508	244.34
603.852	282.76
604.195	205.93
604.538	224.01
604.881	221.75
605.224	214.97
605.567	194.63
605.91	237.56
606.253	183.33
606.596	162.99
606.939	160.73
607.282	122.31
607.625	129.09
607.968	167.51
608.31	208.19
608.653	199.15
608.996	169.77
609.338	131.35
609.681	153.95
610.023	88.42
610.365	99.71
610.708	147.17
611.05	160.73
611.392	280.5
611.735	190.11
612.077	226.27
612.419	174.29
612.761	172.03
613.103	162.99
613.445	219.49
613.787	230.78
614.129	158.47
614.471	160.73
614.812	221.75
615.154	181.07
615.496	194.63
615.837	203.67
616.179	194.63
616.52	196.89
616.862	158.47
617.203	162.99
617.545	233.04
617.886	88.42
618.227	194.63
618.569	106.49
618.91	160.73
619.251	196.89
619.592	122.31
619.933	181.07
620.274	196.89
620.615	167.51
620.956	212.71
621.297	90.68
621.638	74.86
621.978	149.43
622.319	129.09
622.66	106.49
623	172.03
623.341	183.33
623.682	228.53
624.022	187.85
624.362	124.57
624.703	120.05
625.043	156.21
625.383	147.17
625.724	124.57
626.064	120.05
626.404	147.17
626.744	174.29
627.084	214.97
627.424	124.57
627.764	165.25
628.104	113.27
628.444	158.47
628.783	178.81
629.123	167.51
629.463	239.82
629.803	172.03
630.142	187.85
630.482	142.65
630.821	172.03
631.161	135.87
631.5	183.33
631.839	192.37
632.179	169.77
632.518	115.53
632.857	147.17
633.196	147.17
633.535	217.23
633.874	147.17
634.214	115.53
634.552	45.48
634.891	126.83
635.23	158.47
635.569	169.77
635.908	115.53
636.247	65.82
636.585	74.86
636.924	140.39
637.262	149.43
637.601	169.77
637.939	92.94
638.278	99.71
638.616	174.29
638.955	86.16
639.293	169.77
639.631	124.57
639.969	135.87
640.307	165.25
640.645	199.15
640.983	101.97
641.321	147.17
641.659	140.39
641.997	144.91
642.335	178.81
642.673	117.79
643.011	138.13
643.348	129.09
643.686	178.81
644.024	70.34
644.361	101.97
644.699	97.46
645.036	135.87
645.373	74.86
645.711	129.09
646.048	90.68
646.385	97.46
646.723	133.61
647.06	88.42
647.397	122.31
647.734	95.2
648.071	65.82
648.408	101.97
648.745	126.83
649.082	61.3
649.418	129.09
649.755	158.47
650.092	92.94
650.428	77.12
650.765	124.57
651.102	162.99
651.438	160.73
651.775	47.74
652.111	99.71
652.447	142.65
652.784	104.23
653.12	101.97
653.456	77.12
653.792	101.97
654.128	115.53
654.465	122.31
654.801	153.95
655.137	70.34
655.472	135.87
655.808	101.97
656.144	88.42
656.48	99.71
656.816	108.75
657.151	63.56
657.487	25.14
657.822	129.09
658.158	122.31
658.493	160.73
658.829	129.09
659.164	61.3
659.5	86.16
659.835	122.31
660.17	63.56
660.505	95.2
660.84	74.86
661.176	68.08
661.511	183.33
661.846	83.9
662.18	56.78
662.515	13.84
662.85	20.62
663.185	104.23
663.52	90.68
663.854	47.74
664.189	117.79
664.524	122.31
664.858	97.46
665.193	144.91
665.527	83.9
665.861	59.04
666.196	111.01
666.53	86.16
666.864	158.47
667.198	59.04
667.533	135.87
667.867	29.66
668.201	79.38
668.535	97.46
668.869	72.6
669.203	-13.28
669.536	70.34
669.87	34.18
670.204	-11.02
670.538	133.61
670.871	88.42
671.205	142.65
671.538	97.46
671.872	56.78
672.205	65.82
672.539	59.04
672.872	79.38
673.205	108.75
673.539	149.43
673.872	117.79
674.205	77.12
674.538	95.2
674.871	101.97
675.204	43.22
675.537	131.35
675.87	83.9
676.203	92.94
676.536	59.04
676.868	97.46
677.201	81.64
677.534	108.75
677.866	36.44
678.199	79.38
678.531	90.68
678.864	70.34
679.196	22.88
679.528	-6.5
679.861	4.8
680.193	50
680.525	36.44
680.857	74.86
681.189	22.88
681.521	54.52
681.853	104.23
682.185	72.6
682.517	101.97
682.849	88.42
683.181	68.08
683.513	101.97
683.844	88.42
684.176	-20.06
684.508	40.96
684.839	90.68
685.171	70.34
685.502	63.56
685.833	45.48
686.165	68.08
686.496	25.14
686.827	63.56
687.158	88.42
687.49	99.71
687.821	72.6
688.152	59.04
688.483	13.84
688.814	117.79
689.145	56.78
689.475	40.96
689.806	25.14
690.137	38.7
690.468	61.3
690.798	56.78
691.129	74.86
691.459	86.16
691.79	59.04
692.12	59.04
692.451	79.38
692.781	59.04
693.111	18.36
693.442	97.46
693.772	34.18
694.102	88.42
694.432	4.8
694.762	52.26
695.092	74.86
695.422	122.31
695.752	63.56
696.082	50
696.411	135.87
696.741	79.38
697.071	99.71
697.4	59.04
697.73	77.12
698.06	-49.43
698.389	29.66
698.719	36.44
699.048	20.62
699.377	52.26
699.706	20.62
700.036	101.97
700.365	106.49
700.694	61.3
701.023	16.1
701.352	27.4
701.681	2.54
702.01	20.62
702.339	7.06
702.668	-20.06
702.996	47.74
703.325	4.8
703.654	-13.28
703.982	31.92
704.311	106.49
704.64	4.8
704.968	18.36
705.296	45.48
705.625	13.84
705.953	52.26
706.281	86.16
706.61	20.62
706.938	22.88
707.266	61.3
707.594	63.56
707.922	81.64
708.25	-33.61
708.578	-8.76
708.906	88.42
709.234	43.22
709.561	27.4
709.889	2.54
710.217	20.62
710.544	2.54
710.872	-33.61
711.199	9.32
711.527	27.4
711.854	74.86
712.182	61.3
712.509	40.96
712.836	13.84
713.163	22.88
713.49	29.66
713.818	59.04
714.145	43.22
714.472	43.22
714.798	56.78
715.125	7.06
715.452	40.96
715.779	47.74
716.106	56.78
716.432	11.58
716.759	68.08
717.086	2.54
717.412	90.68
717.739	22.88
718.065	63.56
718.392	59.04
718.718	36.44
719.044	31.92
719.37	-8.76
719.697	59.04
720.023	-24.58
720.349	-11.02
720.675	70.34
721.001	38.7
721.327	22.88
721.653	16.1
721.978	52.26
722.304	-33.61
722.63	-4.24
722.956	-11.02
723.281	74.86
723.607	52.26
723.932	31.92
724.258	-4.24
724.583	70.34
724.908	45.48
725.234	56.78
725.559	11.58
725.884	36.44
726.209	31.92
726.534	-8.76
726.86	2.54
727.185	25.14
727.509	16.1
727.834	4.8
728.159	56.78
728.484	-56.21
728.809	56.78
729.133	50
729.458	70.34
729.783	-1.98
730.107	45.48
730.432	16.1
730.756	2.54
731.081	45.48
731.405	16.1
731.729	36.44
732.053	-53.95
732.378	36.44
732.702	-15.54
733.026	22.88
733.35	54.52
733.674	25.14
733.998	72.6
734.322	16.1
734.645	31.92
734.969	-4.24
735.293	-1.98
735.617	45.48
735.94	81.64
736.264	25.14
736.587	0.28
736.911	-4.24
737.234	11.58
737.557	-26.84
737.881	13.84
738.204	-4.24
738.527	47.74
738.85	27.4
739.173	25.14
739.497	54.52
739.82	18.36
740.142	-4.24
740.465	18.36
740.788	97.46
741.111	34.18
741.434	36.44
741.756	77.12
742.079	-40.39
742.402	-15.54
742.724	68.08
743.047	-1.98
743.369	18.36
743.691	27.4
744.014	-15.54
744.336	47.74
744.658	38.7
744.98	-15.54
745.303	-4.24
745.625	31.92
745.947	86.16
746.269	-40.39
746.59	0.28
746.912	29.66
747.234	65.82
747.556	65.82
747.878	-47.17
748.199	50
748.521	34.18
748.842	-24.58
749.164	47.74
749.485	31.92
749.807	25.14
750.128	31.92
750.449	-17.8
750.771	95.2
751.092	-42.65
751.413	27.4
751.734	-56.21
752.055	-11.02
752.376	-15.54
752.697	22.88
753.018	-13.28
753.339	-60.73
753.659	-11.02
753.98	-56.21
754.301	-4.24
754.621	27.4
754.942	0.28
755.262	20.62
755.583	-13.28
755.903	4.8
756.224	13.84
756.544	-69.77
756.864	-42.65
757.184	11.58
757.504	43.22
757.825	22.88
758.145	38.7
758.465	9.32
758.785	9.32
759.104	7.06
759.424	72.6
759.744	0.28
760.064	-4.24
760.383	7.06
760.703	-8.76
761.023	56.78
761.342	-33.61
761.662	11.58
761.981	61.3
762.3	29.66
762.62	-8.76
762.939	22.88
763.258	13.84
763.577	74.86
763.896	16.1
764.215	-1.98
764.534	-22.32
764.853	-40.39
765.172	27.4
765.491	36.44
765.81	22.88
766.129	-22.32
766.447	9.32
766.766	38.7
767.084	-58.47
767.403	13.84
767.721	-4.24
768.04	27.4
768.358	-44.91
768.677	-33.61
768.995	2.54
769.313	13.84
769.631	-40.39
769.949	29.66
770.267	2.54
770.585	27.4
770.903	-24.58
771.221	-17.8
771.539	-15.54
771.857	20.62
772.175	-4.24
772.492	-44.91
772.81	20.62
773.127	-26.84
773.445	-62.99
773.762	18.36
774.08	38.7
774.397	-13.28
774.715	20.62
775.032	18.36
775.349	-13.28
775.666	22.88
775.983	29.66
776.3	0.28
776.617	-13.28
776.934	56.78
777.251	54.52
